epoch,global_step,train_loss,step1_loss,last_step_loss,lr,epoch_time_sec,peak_reserved_gib,val_mean_free_mm,val_final_free_mean_mm,val_max_free_mm,best_val_metric,trainable_parameters,data_fingerprint
14,75180,0.2424347534803483,0.1764326766687853,0.3744388879408186,2e-05,1687.8036381304264,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
15,80550,0.2403357850891942,0.17498719595928522,0.37103294012829613,2e-05,1729.012261800468,18.30859375,0.0800515241920948,0.11073964536190033,0.6584780216217041,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
16,85920,0.2392418851083044,0.17435972675849343,0.3690061852734387,2e-05,1678.985368937254,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
17,91290,0.23904238266825287,0.17425434828676922,0.36861843450989545,2e-05,1678.8793210573494,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
18,96660,0.23558962914986048,0.1712377932714385,0.3642932807659432,2e-05,1718.6545716002584,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
19,102030,0.23728351057654515,0.17315361008322946,0.3655432925871322,2e-05,1715.659795101732,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
20,107400,0.23420822819880446,0.17029301294110874,0.36203864052374907,2e-05,1695.2032961659133,18.30859375,0.07196341156959533,0.1250643183787664,0.5472067594528198,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
21,112770,0.2304199217676898,0.16878881355855108,0.3536821193992658,2e-05,1742.2108519040048,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
22,118140,0.23055584842635723,0.16898359506680619,0.35370033725569794,2e-05,1683.1958757676184,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
23,123510,0.22919694325761797,0.16725555752084054,0.35307969594061256,2e-05,1748.674313865602,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
24,128880,0.2249858032321918,0.1644877779188703,0.345981836181049,2e-05,1569.7959242723882,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
25,134250,0.22622611582269667,0.165485083410088,0.34770816254596015,2e-05,1702.746368996799,18.30859375,0.06880481181045374,0.1003657673796018,0.8940781354904175,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
26,139620,0.22540750532585338,0.16498002731371358,0.34626244102809334,2e-05,1665.3884113766253,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
27,144990,0.22160089760034535,0.1619266127850999,0.34094944989223736,2e-05,1668.8493956550956,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
28,150360,0.22009532907349014,0.1612804432348409,0.3377250785286863,2e-05,1681.1380777582526,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
29,155730,0.2199180813568247,0.16098576229619768,0.337782703907562,2e-05,1680.8239265605807,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
30,161100,0.2169142375616929,0.15952866695738038,0.33168535873907823,2e-05,1654.8343531526625,18.30859375,0.1402997727195422,0.18435501505931218,0.6861966252326965,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
31,166470,0.2159223547809301,0.1581952457391662,0.3313765517589454,2e-05,1723.9931372888386,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
32,171840,0.20979088344815008,0.15364061305360102,0.3220914036556697,2e-05,1678.474945768714,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
33,177210,0.2139224882254089,0.1574065662969469,0.3269543153093781,2e-05,1603.2576909735799,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
34,182580,0.20832867568399535,0.15274548663656284,0.31949503724571676,2e-05,1693.2424317859113,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
35,187950,0.21153165314717692,0.15564948867410733,0.3232959653822327,2e-05,1640.5745037049055,18.30859375,0.14913394848505657,0.1879067669312159,0.6009520888328552,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
36,193320,0.205677508564711,0.15010767406298392,0.31681716016548367,2e-05,1655.054385419935,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
37,198690,0.208895968160292,0.15359678396571852,0.31949432068573763,2e-05,1659.553761139512,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
38,204060,0.20571440979439481,0.1514802584654844,0.31418269254970477,2e-05,1690.909372318536,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
39,209430,0.2065296456547284,0.15163359280378216,0.3163217354454863,2e-05,1660.6765196025372,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
40,214800,0.20231791634539237,0.14938417260671205,0.3081853910404807,2e-05,1646.262786589563,18.30859375,0.1538560261329015,0.2011399159828822,0.6955881118774414,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
41,220170,0.20045509276225698,0.14850661796669423,0.3043520273644654,2e-05,1665.2259098291397,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
42,225540,0.20150330216238826,0.14897351431364655,0.3065628570252579,2e-05,1711.449994880706,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
43,230910,0.19459531413581138,0.14412173394294148,0.2955424576754954,1.6933648920854438e-05,1678.8823297843337,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
44,236280,0.18906251644647162,0.13956973281202514,0.28804806742779876,1.433742328873773e-05,1699.0006364025176,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
45,241650,0.186398146831512,0.13855681409812196,0.28208079625014737,1.2139244620058346e-05,1649.606167063117,18.30859375,0.14817954748868942,0.19517815510431927,0.8534619808197021,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
46,247020,0.17933232870132418,0.13435969829452665,0.2692775746187008,1.0278085328021952e-05,1634.0299162454903,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
47,252390,0.1763145232792975,0.13185198759413852,0.2652395830691308,8.702274426165434e-06,1623.2320817820728,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
48,257760,0.17288760114964133,0.12997315330977172,0.2587164791813814,7.368062997280774e-06,1693.651407379657,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
49,263130,0.16977426296423467,0.12811692168587538,0.2530889284751921,6.238409601134553e-06,1688.3663727454841,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
50,268500,0.16613510086212405,0.12564747760413142,0.24711033334509858,5.2819519005050044e-06,1679.579908888787,18.30859375,0.1392299344142278,0.1762097696463267,1.1236906051635742,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
51,273870,0.1640594810444265,0.1247381166300478,0.24270219623680908,4.47213595499958e-06,1713.916206046939,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
52,279240,0.16143451246959323,0.12307919685332559,0.23814512833985857,3.786479009414647e-06,1717.2038571350276,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
53,284610,0.158831682740676,0.12128660553733314,0.23392182472270343,3.2059453095806153e-06,1727.0656024254858,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
54,289980,0.15768071493928215,0.11959313460095877,0.23385586466087857,2.714417616594907e-06,1672.4723339863122,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
55,295350,0.15569739795131243,0.1188625619273279,0.2293670605202561,2.2982497472000307e-06,1623.0229388587177,18.30859375,0.14446877042452494,0.18956315865119297,1.2409907579421997,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
56,300720,0.15455418137536042,0.1187175520169384,0.2262274263559336,1.9458877175763887e-06,1679.2048012688756,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
57,306090,0.153958370884511,0.11801700953470484,0.2258410822139668,1.6475489724420653e-06,1591.596153061837,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
58,311460,0.15271362897435298,0.11801947672002441,0.22210192395481707,1.3949507939624212e-06,1655.4394758604467,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
59,316830,0.15183764084331602,0.1166530255893821,0.2222068561058495,1.1810803503413393e-06,1681.434622041881,18.30859375,,,,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
60,322200,0.15115557836652238,0.11623918880830784,0.22098834647951401,1e-06,1690.3190287426114,18.30859375,0.14512867629528045,0.18909903069337208,1.5254372358322144,0.06143947566548983,1438093,dded84cde3e888c8441d8bec
