timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/09/14 17:02:11.464, 0, 0 %, 4548 MiB, 32607 MiB
2026/09/14 17:02:11.466, 1, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:02:11.468, 2, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:02:11.469, 3, 100 %, 4548 MiB, 32607 MiB
2026/09/14 17:02:16.472, 0, 0 %, 4548 MiB, 32607 MiB
2026/09/14 17:02:16.474, 1, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:02:16.475, 2, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:02:16.477, 3, 100 %, 4548 MiB, 32607 MiB
2026/09/14 17:02:21.480, 0, 0 %, 4548 MiB, 32607 MiB
2026/09/14 17:02:21.482, 1, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:02:21.483, 2, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:02:21.485, 3, 100 %, 4548 MiB, 32607 MiB
2026/09/14 17:02:26.487, 0, 7 %, 4548 MiB, 32607 MiB
2026/09/14 17:02:26.489, 1, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:02:26.491, 2, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:02:26.493, 3, 100 %, 4548 MiB, 32607 MiB
2026/09/14 17:02:31.494, 0, 0 %, 4548 MiB, 32607 MiB
2026/09/14 17:02:31.497, 1, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:02:31.498, 2, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:02:31.500, 3, 100 %, 4548 MiB, 32607 MiB
2026/09/14 17:02:36.503, 0, 0 %, 4548 MiB, 32607 MiB
2026/09/14 17:02:36.505, 1, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:02:36.506, 2, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:02:36.508, 3, 100 %, 4548 MiB, 32607 MiB
2026/09/14 17:02:41.510, 0, 10 %, 4548 MiB, 32607 MiB
2026/09/14 17:02:41.512, 1, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:02:41.514, 2, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:02:41.515, 3, 100 %, 4548 MiB, 32607 MiB
2026/09/14 17:02:46.517, 0, 0 %, 4548 MiB, 32607 MiB
2026/09/14 17:02:46.520, 1, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:02:46.522, 2, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:02:46.523, 3, 100 %, 4548 MiB, 32607 MiB
2026/09/14 17:02:51.526, 0, 0 %, 4548 MiB, 32607 MiB
2026/09/14 17:02:51.528, 1, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:02:51.529, 2, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:02:51.531, 3, 100 %, 4548 MiB, 32607 MiB
2026/09/14 17:02:56.533, 0, 3 %, 4548 MiB, 32607 MiB
2026/09/14 17:02:56.535, 1, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:02:56.537, 2, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:02:56.539, 3, 100 %, 4548 MiB, 32607 MiB
2026/09/14 17:03:01.542, 0, 4 %, 4548 MiB, 32607 MiB
