timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/09/11 20:06:12.424, 2, 82 %, 4567 MiB, 32607 MiB
2026/09/11 20:06:12.425, 3, 82 %, 4549 MiB, 32607 MiB
2026/09/11 20:06:17.425, 0, 76 %, 4547 MiB, 32607 MiB
2026/09/11 20:06:17.425, 1, 80 %, 4567 MiB, 32607 MiB
2026/09/11 20:06:17.426, 2, 81 %, 4567 MiB, 32607 MiB
2026/09/11 20:06:17.426, 3, 74 %, 4549 MiB, 32607 MiB
2026/09/11 20:06:22.426, 0, 77 %, 4547 MiB, 32607 MiB
2026/09/11 20:06:22.427, 1, 66 %, 4567 MiB, 32607 MiB
2026/09/11 20:06:22.427, 2, 73 %, 4567 MiB, 32607 MiB
2026/09/11 20:06:22.427, 3, 78 %, 4549 MiB, 32607 MiB
2026/09/11 20:06:27.428, 0, 76 %, 4547 MiB, 32607 MiB
2026/09/11 20:06:27.428, 1, 73 %, 4567 MiB, 32607 MiB
2026/09/11 20:06:27.428, 2, 76 %, 4567 MiB, 32607 MiB
2026/09/11 20:06:27.428, 3, 60 %, 4549 MiB, 32607 MiB
2026/09/11 20:06:32.429, 0, 6 %, 4547 MiB, 32607 MiB
2026/09/11 20:06:32.429, 1, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:06:32.430, 2, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:06:32.430, 3, 100 %, 4549 MiB, 32607 MiB
2026/09/11 20:06:37.430, 0, 0 %, 4547 MiB, 32607 MiB
2026/09/11 20:06:37.430, 1, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:06:37.431, 2, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:06:37.431, 3, 100 %, 4549 MiB, 32607 MiB
2026/09/11 20:06:42.431, 0, 2 %, 4547 MiB, 32607 MiB
2026/09/11 20:06:42.432, 1, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:06:42.432, 2, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:06:42.432, 3, 100 %, 4549 MiB, 32607 MiB
2026/09/11 20:06:47.432, 0, 0 %, 4547 MiB, 32607 MiB
2026/09/11 20:06:47.433, 1, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:06:47.433, 2, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:06:47.433, 3, 100 %, 4549 MiB, 32607 MiB
2026/09/11 20:06:52.433, 0, 5 %, 4547 MiB, 32607 MiB
2026/09/11 20:06:52.434, 1, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:06:52.434, 2, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:06:52.434, 3, 100 %, 4549 MiB, 32607 MiB
2026/09/11 20:06:57.434, 0, 0 %, 4547 MiB, 32607 MiB
2026/09/11 20:06:57.435, 1, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:06:57.435, 2, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:06:57.435, 3, 100 %, 4549 MiB, 32607 MiB
2026/09/11 20:07:02.435, 0, 7 %, 4547 MiB, 32607 MiB
2026/09/11 20:07:02.436, 1, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:07:02.436, 2, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:07:02.436, 3, 100 %, 4549 MiB, 32607 MiB
2026/09/11 20:07:07.436, 0, 0 %, 4547 MiB, 32607 MiB
2026/09/11 20:07:07.437, 1, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:07:07.437, 2, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:07:07.437, 3, 100 %, 4549 MiB, 32607 MiB
2026/09/11 20:07:12.438, 0, 9 %, 4547 MiB, 32607 MiB
2026/09/11 20:07:12.438, 1, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:07:12.438, 2, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:07:12.438, 3, 100 %, 4549 MiB, 32607 MiB
2026/09/11 20:07:17.439, 0, 0 %, 4547 MiB, 32607 MiB
2026/09/11 20:07:17.439, 1, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:07:17.439, 2, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:07:17.439, 3, 100 %, 4549 MiB, 32607 MiB
2026/09/11 20:07:22.440, 0, 0 %, 4547 MiB, 32607 MiB
2026/09/11 20:07:22.440, 1, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:07:22.440, 2, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:07:22.440, 3, 100 %, 4549 MiB, 32607 MiB
2026/09/11 20:07:27.441, 0, 0 %, 4547 MiB, 32607 MiB
2026/09/11 20:07:27.441, 1, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:07:27.441, 2, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:07:27.442, 3, 100 %, 4549 MiB, 32607 MiB
2026/09/11 20:07:32.442, 0, 0 %, 4547 MiB, 32607 MiB
2026/09/11 20:07:32.442, 1, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:07:32.442, 2, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:07:32.443, 3, 100 %, 4549 MiB, 32607 MiB
2026/09/11 20:07:37.443, 0, 6 %, 4547 MiB, 32607 MiB
2026/09/11 20:07:37.443, 1, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:07:37.443, 2, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:07:37.444, 3, 100 %, 4549 MiB, 32607 MiB
2026/09/11 20:07:42.444, 0, 0 %, 4547 MiB, 32607 MiB
2026/09/11 20:07:42.444, 1, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:07:42.445, 2, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:07:42.445, 3, 100 %, 4549 MiB, 32607 MiB
2026/09/11 20:07:47.445, 0, 0 %, 4547 MiB, 32607 MiB
2026/09/11 20:07:47.445, 1, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:07:47.446, 2, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:07:47.446, 3, 100 %, 4549 MiB, 32607 MiB
2026/09/11 20:07:52.446, 0, 0 %, 4547 MiB, 32607 MiB
2026/09/11 20:07:52.446, 1, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:07:52.447, 2, 100 %, 4567 MiB, 32607 MiB
2026/09/11 20:07:52.447, 3, 100 %, 4549 MiB, 32607 MiB
2026/09/11 20:07:57.447, 0, 77 %, 4547 MiB, 32607 MiB
2026/09/11 20:07:57.448, 1, 67 %, 4567 MiB, 32607 MiB
2026/09/11 20:07:57.448, 2, 79 %, 4567 MiB, 32607 MiB
2026/09/11 20:07:57.448, 3, 73 %, 4549 MiB, 32607 MiB
2026/09/11 20:08:02.448, 0, 76 %, 4547 MiB, 32607 MiB
2026/09/11 20:08:02.449, 1, 72 %, 4567 MiB, 32607 MiB
2026/09/11 20:08:02.449, 2, 65 %, 4567 MiB, 32607 MiB
2026/09/11 20:08:02.449, 3, 77 %, 4549 MiB, 32607 MiB
2026/09/11 20:08:07.450, 0, 75 %, 4547 MiB, 32607 MiB
2026/09/11 20:08:07.450, 1, 73 %, 4567 MiB, 32607 MiB
2026/09/11 20:08:07.450, 2, 65 %, 4567 MiB, 32607 MiB
2026/09/11 20:08:07.450, 3, 70 %, 4549 MiB, 32607 MiB
2026/09/11 20:08:12.451, 0, 76 %, 4547 MiB, 32607 MiB
2026/09/11 20:08:12.451, 1, 81 %, 4567 MiB, 32607 MiB
2026/09/11 20:08:12.451, 2, 68 %, 4567 MiB, 32607 MiB
2026/09/11 20:08:12.452, 3, 64 %, 4549 MiB, 32607 MiB
2026/09/11 20:08:17.452, 0, 77 %, 4547 MiB, 32607 MiB
2026/09/11 20:08:17.452, 1, 77 %, 4567 MiB, 32607 MiB
2026/09/11 20:08:17.453, 2, 71 %, 4567 MiB, 32607 MiB
2026/09/11 20:08:17.453, 3, 80 %, 4549 MiB, 32607 MiB
2026/09/11 20:08:22.454, 0, 84 %, 4547 MiB, 32607 MiB
2026/09/11 20:08:22.454, 1, 77 %, 4567 MiB, 32607 MiB
2026/09/11 20:08:22.454, 2, 83 %, 4567 MiB, 32607 MiB
2026/09/11 20:08:22.454, 3, 43 %, 4549 MiB, 32607 MiB
2026/09/11 20:08:27.455, 0, 77 %, 4547 MiB, 32607 MiB
2026/09/11 20:08:27.455, 1, 71 %, 4567 MiB, 32607 MiB
2026/09/11 20:08:27.455, 2, 66 %, 4567 MiB, 32607 MiB
2026/09/11 20:08:27.456, 3, 77 %, 4549 MiB, 32607 MiB
2026/09/11 20:08:32.456, 0, 80 %, 4547 MiB, 32607 MiB
2026/09/11 20:08:32.456, 1, 65 %, 4567 MiB, 32607 MiB
2026/09/11 20:08:32.457, 2, 63 %, 4567 MiB, 32607 MiB
2026/09/11 20:08:32.457, 3, 61 %, 4549 MiB, 32607 MiB
2026/09/11 20:08:37.457, 0, 73 %, 4547 MiB, 32607 MiB
2026/09/11 20:08:37.458, 1, 88 %, 4567 MiB, 32607 MiB
2026/09/11 20:08:37.458, 2, 74 %, 4567 MiB, 32607 MiB
2026/09/11 20:08:37.458, 3, 79 %, 4549 MiB, 32607 MiB
2026/09/11 20:08:42.459, 0, 83 %, 4547 MiB, 32607 MiB
2026/09/11 20:08:42.459, 1, 72 %, 4567 MiB, 32607 MiB
2026/09/11 20:08:42.459, 2, 69 %, 4567 MiB, 32607 MiB
2026/09/11 20:08:42.459, 3, 79 %, 4549 MiB, 32607 MiB
2026/09/11 20:08:47.460, 0, 63 %, 4547 MiB, 32607 MiB
2026/09/11 20:08:47.460, 1, 50 %, 4567 MiB, 32607 MiB
2026/09/11 20:08:47.460, 2, 70 %, 4567 MiB, 32607 MiB
2026/09/11 20:08:47.461, 3, 73 %, 4549 MiB, 32607 MiB
2026/09/11 20:08:52.461, 0, 73 %, 4547 MiB, 32607 MiB
2026/09/11 20:08:52.462, 1, 59 %, 4567 MiB, 32607 MiB
2026/09/11 20:08:52.462, 2, 80 %, 4567 MiB, 32607 MiB
2026/09/11 20:08:52.462, 3, 72 %, 4549 MiB, 32607 MiB
2026/09/11 20:08:57.463, 0, 79 %, 4547 MiB, 32607 MiB
2026/09/11 20:08:57.463, 1, 79 %, 4567 MiB, 32607 MiB
2026/09/11 20:08:57.464, 2, 71 %, 4567 MiB, 32607 MiB
2026/09/11 20:08:57.464, 3, 79 %, 4549 MiB, 32607 MiB
2026/09/11 20:09:02.464, 0, 67 %, 4547 MiB, 32607 MiB
2026/09/11 20:09:02.465, 1, 67 %, 4567 MiB, 32607 MiB
2026/09/11 20:09:02.465, 2, 68 %, 4567 MiB, 32607 MiB
2026/09/11 20:09:02.465, 3, 78 %, 4549 MiB, 32607 MiB
2026/09/11 20:09:07.466, 0, 83 %, 4547 MiB, 32607 MiB
2026/09/11 20:09:07.466, 1, 57 %, 4567 MiB, 32607 MiB
2026/09/11 20:09:07.466, 2, 81 %, 4567 MiB, 32607 MiB
2026/09/11 20:09:07.466, 3, 65 %, 4549 MiB, 32607 MiB
2026/09/11 20:09:12.467, 0, 82 %, 4547 MiB, 32607 MiB
2026/09/11 20:09:12.467, 1, 79 %, 4567 MiB, 32607 MiB
2026/09/11 20:09:12.467, 2, 61 %, 4567 MiB, 32607 MiB
2026/09/11 20:09:12.468, 3, 52 %, 4549 MiB, 32607 MiB
2026/09/11 20:09:17.468, 0, 81 %, 4547 MiB, 32607 MiB
2026/09/11 20:09:17.468, 1, 66 %, 4567 MiB, 32607 MiB
2026/09/11 20:09:17.469, 2, 71 %, 4567 MiB, 32607 MiB
2026/09/11 20:09:17.469, 3, 78 %, 4549 MiB, 32607 MiB
2026/09/11 20:09:22.469, 0, 82 %, 4547 MiB, 32607 MiB
2026/09/11 20:09:22.469, 1, 77 %, 4567 MiB, 32607 MiB
2026/09/11 20:09:22.470, 2, 68 %, 4567 MiB, 32607 MiB
2026/09/11 20:09:22.470, 3, 70 %, 4549 MiB, 32607 MiB
2026/09/11 20:09:27.470, 0, 74 %, 4547 MiB, 32607 MiB
2026/09/11 20:09:27.471, 1, 67 %, 4567 MiB, 32607 MiB
2026/09/11 20:09:27.471, 2, 66 %, 4567 MiB, 32607 MiB
2026/09/11 20:09:27.471, 3, 67 %, 4549 MiB, 32607 MiB
2026/09/11 20:09:32.472, 0, 78 %, 4547 MiB, 32607 MiB
2026/09/11 20:09:32.472, 1, 52 %, 4567 MiB, 32607 MiB
2026/09/11 20:09:32.472, 2, 76 %, 4567 MiB, 32607 MiB
